p1,p2,is_train
26190,24438,True
26190,33304,True
26190,36663,True
26190,41302,True
26191,15206,True
26192,9394,True
26193,39681,True
26195,3112,True
26195,24127,True
26195,39256,True
26197,7742,True
26197,12481,True
26197,26604,True
26197,27844,True
26199,23737,True
26200,935,True
26200,2990,True
26200,18854,True
26200,24141,True
26200,27369,True
26200,31576,True
26200,34028,True
26202,3839,True
26202,32657,True
26202,33417,True
26203,8696,True
26203,8771,True
26203,38941,True
26204,30345,True
26205,757,True
26205,9284,True
26205,27009,True
26205,27294,True
26207,42484,True
26208,27116,True
26209,6039,True
26209,12288,True
26209,25459,True
26209,34012,True
26209,41626,True
26210,20670,True
26211,4776,True
26211,21822,True
26211,22277,True
26211,23248,True
26211,26650,True
26211,37765,True
26212,32503,True
26212,33296,True
26213,3364,True
26213,3789,True
26213,20809,True
26213,21015,True
26213,37300,True
26214,13063,True
26214,23052,True
26214,32910,True
26214,41632,True
26215,20727,True
26215,36490,True
26217,18354,True
26217,25984,True
26217,35166,True
26217,42507,True
26219,12408,True
26219,13985,True
26219,32412,True
26219,43106,True
26220,616,True
26220,5611,True
26220,12360,True
26220,15664,True
26220,21759,True
26220,35176,True
26221,10315,True
26221,11992,True
26221,12275,True
26221,21512,True
26222,22529,True
26224,26832,True
26224,37156,True
26225,29219,True
26227,919,True
26227,3124,True
26227,11886,True
26227,25816,True
26227,31988,True
26228,11448,True
26230,19578,True
26230,20076,True
26230,25895,True
26232,22685,True
26233,41217,True
26235,9177,True
26235,13698,True
26235,17598,True
26235,25656,True
26235,39173,True
26235,41056,True
26236,7323,True
26236,9487,True
26236,21626,True
26236,36652,True
26238,8514,True
26238,28414,True
26239,25573,True
26239,34437,True
26240,24424,True
26241,13197,True
26242,2991,True
26242,3089,True
26242,4329,True
26242,13083,True
26242,33439,True
26244,19475,True
26244,36179,True
26245,22782,True
26245,34371,True
26246,8458,True
26246,25011,True
26246,26425,True
26246,32914,True
26247,813,True
26247,27757,True
26248,5119,True
26250,23360,True
26250,40673,True
26251,1602,True
26251,5666,True
26251,7207,True
26251,13893,True
26251,20813,True
26251,40976,True
26253,2101,True
26253,33969,True
26253,42629,True
26254,18024,True
26256,7159,True
26256,19396,True
26256,26731,True
26257,6109,True
26257,24537,True
26257,42150,True
26258,31393,True
26258,41023,True
26259,3025,True
26259,9278,True
26259,30823,True
26259,35337,True
26262,14932,True
26263,3526,True
26263,17288,True
26263,20270,True
26264,4964,True
26264,20520,True
26264,21785,True
26264,29756,True
26265,8284,True
26266,17736,True
26266,28199,True
26267,20410,True
26269,39224,True
26270,18128,True
26270,24457,True
26271,840,True
26271,26492,True
26271,28229,True
26271,33575,True
26272,7604,True
26272,13659,True
26272,24045,True
26272,38088,True
26274,20427,True
26276,8701,True
26276,9476,True
26276,32327,True
26277,6805,True
26277,10141,True
26280,13459,True
26282,21808,True
26285,40312,True
26286,42663,True
26286,43410,True
26287,23888,True
26287,43022,True
26288,30587,True
26289,29269,True
26290,12619,True
26290,27213,True
26292,4253,True
26292,23195,True
26293,4583,True
26293,25220,True
26293,43255,True
26294,6355,True
26294,19943,True
26296,5919,True
26297,12500,True
26297,28734,True
26297,28746,True
26297,33106,True
26297,35757,True
26302,16124,True
26303,23237,True
26304,18028,True
26306,10429,True
26306,11888,True
26306,19948,True
26306,23638,True
26306,27100,True
26307,14887,True
26307,20175,True
26308,10214,True
26308,21382,True
26308,25850,True
26308,26785,True
26308,34367,True
26309,4424,True
26309,16566,True
26310,9740,True
26310,23922,True
26310,29744,True
26310,43001,True
26312,10860,True
26312,14910,True
26312,42318,True
26313,26845,True
26313,41603,True
26314,5318,True
26314,16744,True
26314,25725,True
26317,15464,True
26317,36462,True
26318,3290,True
26318,20132,True
26318,40057,True
26322,14635,True
26322,43107,True
26323,4440,True
26323,13856,True
26323,30039,True
26323,30402,True
26323,32395,True
26324,32115,True
26324,42811,True
26327,23234,True
26327,29262,True
26328,8745,True
26328,9720,True
26329,14437,True
26329,18378,True
26329,33648,True
26329,42991,True
26331,19461,True
26331,31777,True
26331,31805,True
26331,35220,True
26332,12521,True
26332,25062,True
26334,43521,True
26335,37107,True
26336,35284,True
26337,5150,True
26337,10222,True
26337,13274,True
26337,26821,True
26337,33339,True
26337,37777,True
26338,36370,True
26339,30128,True
26340,38146,True
26341,30643,True
26343,22020,True
26343,42304,True
26344,6713,True
26344,31610,True
26344,32625,True
26345,1074,True
26347,5805,True
26347,22606,True
26347,29972,True
26348,5685,True
26349,14148,True
26349,22561,True
26352,1684,True
26352,21758,True
26352,33581,True
26353,17945,True
26353,20106,True
26355,3957,True
26355,6608,True
26356,3239,True
26356,7301,True
26356,8174,True
26356,16616,True
26356,37820,True
26357,19955,True
26357,30087,True
26357,34185,True
26358,29218,True
26359,5514,True
26359,12535,True
26359,16052,True
26359,23516,True
26359,30659,True
26360,18291,True
26361,2907,True
26361,26192,True
26364,3148,True
26364,19557,True
26364,27255,True
26364,31555,True
26364,34234,True
26366,25629,True
26366,31687,True
26370,909,True
26370,22075,True
26370,35201,True
26370,39221,True
26371,1140,True
26372,34403,True
26373,21353,True
26373,32290,True
26373,32882,True
26374,4208,True
26374,37055,True
26374,38015,True
26375,33327,True
26377,29256,True
26378,17128,True
26378,28920,True
26379,18032,True
26380,1602,True
26380,15386,True
26380,17030,True
26380,17582,True
26381,4643,True
26381,32952,True
26382,5042,True
26384,419,True
26384,22472,True
26384,36714,True
26386,21073,True
26386,22287,True
26386,36606,True
26387,5836,True
26387,6203,True
26388,1060,True
26388,6836,True
26388,21051,True
26389,21051,True
26389,28505,True
26389,30523,True
26390,40507,True
26391,6820,True
26391,20762,True
26391,41892,True
26393,770,True
26393,7915,True
26393,40788,True
26394,4405,True
26394,9123,True
26394,27633,True
26395,418,True
26395,3882,True
26395,9401,True
26395,12643,True
26395,20111,True
26396,11445,True
26396,41128,True
26396,42672,True
26398,27294,True
26398,30714,True
26398,32882,True
26399,29417,True
26400,9443,True
26400,16998,True
26400,27424,True
26400,31702,True
26401,8071,True
26401,24127,True
26402,27975,True
26402,43537,True
26405,12415,True
26405,16148,True
26405,20831,True
26406,253,True
26406,19213,True
26406,25810,True
26408,5876,True
26409,29957,True
26411,43539,True
26412,132,True
26412,41138,True
26413,1245,True
26413,19531,True
26414,28380,True
26414,41014,True
26417,28557,True
26417,31103,True
26418,14049,True
26418,16949,True
26419,42135,True
26420,19635,True
26421,41120,True
26422,7301,True
26422,28491,True
26422,33904,True
26423,8053,True
26423,8680,True
26423,31410,True
26423,39173,True
26424,8768,True
26425,38657,True
26426,20566,True
26426,25656,True
26426,37788,True
26432,39232,True
26434,1865,True
26436,2310,True
26437,2690,True
26437,29973,True
26437,37270,True
26438,33265,True
26438,39505,True
26440,12232,True
26440,17827,True
26442,12576,True
26442,24118,True
26443,7905,True
26443,15623,True
26443,21477,True
26443,38860,True
26445,33752,True
26445,37955,True
26447,4321,True
26447,31095,True
26447,40740,True
26448,7785,True
26449,1240,True
26449,32250,True
26450,5077,True
26450,12316,True
26450,17275,True
26451,8729,True
26455,21467,True
26455,42694,True
26456,1172,True
26456,19128,True
26458,10503,True
26458,35481,True
26459,1228,True
26459,4034,True
26459,10337,True
26460,20306,True
26461,8642,True
26461,19980,True
26462,32584,True
26462,34075,True
26462,36603,True
26465,26183,True
26466,6807,True
26466,24619,True
26466,40227,True
26467,6292,True
26467,18991,True
26467,34552,True
26467,39417,True
26467,42681,True
26468,33435,True
26468,35486,True
26469,27474,True
26469,28391,True
26469,40840,True
26469,40932,True
26470,13328,True
26470,23892,True
26470,24311,True
26470,25253,True
26470,29185,True
26470,30736,True
26471,656,True
26471,32176,True
26471,39235,True
26471,42230,True
26472,10939,True
26472,24552,True
26472,28613,True
26472,37158,True
26473,7999,True
26473,9866,True
26474,2637,True
26476,3950,True
26476,17838,True
26476,36351,True
26476,38285,True
26480,6134,True
26480,26128,True
26481,8358,True
26481,15603,True
26481,40659,True
26482,4251,True
26482,6794,True
26482,21271,True
26482,37411,True
26483,23922,True
26484,16577,True
26485,10264,True
26485,26204,True
26485,38393,True
26486,28457,True
26486,37060,True
26487,8356,True
26487,13290,True
26487,17730,True
26488,8346,True
26488,10311,True
26488,15267,True
26488,31632,True
26488,32768,True
26488,36844,True
26492,3018,True
26492,20922,True
26492,37713,True
26493,18996,True
26493,30903,True
26494,26858,True
26494,38109,True
26494,42562,True
26496,34761,True
26496,37906,True
26496,39581,True
26497,2713,True
26497,24211,True
26497,36047,True
26498,9690,True
26498,35725,True
26499,36181,True
26500,23689,True
26500,42427,True
26501,9619,True
26501,25533,True
26502,14054,True
26502,16980,True
26502,24277,True
26502,30170,True
26503,9785,True
26503,27911,True
26503,35356,True
26503,35410,True
26505,3415,True
26505,20664,True
26505,42016,True
26506,39221,True
26507,15037,True
26508,13275,True
26508,22005,True
26508,30741,True
26509,13716,True
26509,16419,True
26509,16668,True
26509,26025,True
26509,29126,True
26512,2869,True
26512,3153,True
26512,30596,True
26514,2362,True
26514,13907,True
26516,24896,True
26516,32725,True
26516,33118,True
26516,39630,True
26517,1674,True
26517,3438,True
26517,8110,True
26521,387,True
26521,20198,True
26522,22033,True
26522,29873,True
26522,34222,True
26522,38857,True
26522,41727,True
26523,9930,True
26523,33736,True
26525,19032,True
26526,39002,True
26527,11128,True
26527,26970,True
26527,28276,True
26528,9604,True
26528,24900,True
26528,31079,True
26529,7545,True
26529,36710,True
26533,1446,True
26533,2618,True
26533,13625,True
26533,20400,True
26533,43295,True
26534,26650,True
26535,6076,True
26535,13915,True
26535,20113,True
26535,24370,True
26535,30268,True
26536,6702,True
26536,29918,True
26538,25839,True
26538,41858,True
26539,8584,True
26539,17414,True
26539,19374,True
26541,10734,True
26541,15965,True
26541,31944,True
26542,13360,True
26542,19174,True
26542,31497,True
26542,32757,True
26543,23923,True
26543,33665,True
26544,5091,True
26544,21598,True
26544,22693,True
26544,27165,True
26545,40710,True
26546,5253,True
26546,12660,True
26547,9679,True
26547,38499,True
26548,7626,True
26548,18582,True
26548,28908,True
26549,6268,True
26549,27373,True
26550,17622,True
26550,21785,True
26550,32668,True
26551,6033,True
26551,38300,True
26552,8388,True
26553,17914,True
26553,27485,True
26553,31767,True
26553,32376,True
26554,2158,True
26554,12253,True
26554,23252,True
26554,42558,True
26555,13003,True
26555,35831,True
26556,10490,True
26556,13742,True
26557,5663,True
26557,12744,True
26557,14631,True
26559,740,True
26559,40412,True
26562,18822,True
26562,22361,True
26565,16262,True
26565,26926,True
26567,585,True
26567,3254,True
26569,20541,True
26569,33076,True
26570,9855,True
26570,13304,True
26570,21329,True
26570,22237,True
26571,9922,True
26571,34154,True
26573,137,True
26573,10969,True
26575,19783,True
26576,17028,True
26582,22179,True
26582,42158,True
26583,19999,True
26583,20158,True
26584,22154,True
26585,15105,True
26588,29762,True
26588,37852,True
26588,38942,True
26589,6016,True
26589,32092,True
26590,9763,True
26590,33793,True
26591,1607,True
26591,32598,True
26592,2980,True
26592,35803,True
26593,1657,True
26593,16592,True
26595,4965,True
26595,16776,True
26596,32029,True
26596,33772,True
26597,19466,True
26598,31482,True
26599,8478,True
26599,27200,True
26600,4240,True
26600,16733,True
26600,21744,True
26600,29729,True
26601,29664,True
26602,7666,True
26602,9587,True
26602,12561,True
26602,16741,True
26602,20496,True
26602,21669,True
26603,6254,True
26603,35056,True
26604,1552,True
26604,41792,True
26605,5948,True
26605,16198,True
26605,21904,True
26606,1446,True
26606,41974,True
26607,3697,True
26607,11527,True
26607,23225,True
26608,23500,True
26608,26411,True
26608,39743,True
26609,24292,True
26609,39308,True
26611,3516,True
26611,15235,True
26611,24080,True
26612,5087,True
26612,17197,True
26612,32839,True
26612,36212,True
26613,9609,True
26613,19429,True
26613,40995,True
26614,12339,True
26614,19905,True
26614,20721,True
26615,5526,True
26615,7905,True
26615,10844,True
26615,18992,True
26617,2741,True
26617,19488,True
26617,20520,True
26617,34998,True
26617,36734,True
26618,31765,True
26618,33697,True
26619,14801,True
26619,15299,True
26619,34380,True
26622,5074,True
26622,26425,True
26622,35042,True
26623,21637,True
26623,24026,True
26623,32487,True
26624,1790,True
26624,2381,True
26624,15811,True
26624,19970,True
26626,15697,True
26627,6059,True
26627,9038,True
26627,15188,True
26628,14271,True
26628,18675,True
26629,11039,True
26632,1390,True
26632,14896,True
26632,17624,True
26632,18170,True
26632,19885,True
26632,34503,True
26635,3042,True
26635,16156,True
26637,34554,True
26640,3701,True
26640,23160,True
26642,18187,True
26643,12927,True
26643,31566,True
26644,1424,True
26644,22076,True
26645,12780,True
26645,13473,True
26646,36567,True
26647,2659,True
26649,5480,True
26649,37864,True
26650,865,True
26650,16845,True
26652,290,True
26652,5315,True
26652,16078,True
26652,21325,True
26652,36339,True
26652,41155,True
26653,5180,True
26653,8797,True
26654,6031,True
26654,23902,True
26654,25578,True
26654,31235,True
26654,38074,True
26655,10228,True
26655,32324,True
26655,35916,True
26656,9804,True
26656,18447,True
26656,20591,True
26656,30761,True
26657,30993,True
26657,39982,True
26657,42195,True
26658,14289,True
26658,23336,True
26658,25346,True
26659,8292,True
26660,7177,True
26661,14118,True
26661,19168,True
26661,21413,True
26661,32454,True
26661,33410,True
26662,13259,True
26662,20010,True
26663,28369,True
26663,37815,True
26663,39436,True
26663,40411,True
26664,13154,True
26664,23784,True
26665,29064,True
26665,38498,True
26666,9991,True
26666,19768,True
26667,19698,True
26668,6217,True
26669,6545,True
26669,13540,True
26669,15271,True
26669,31908,True
26669,38958,True
26669,43346,True
26671,32490,True
26671,35659,True
26671,41882,True
26672,19169,True
26672,25783,True
26673,6903,True
26673,8811,True
26673,34712,True
26675,17748,True
26675,22076,True
26676,12300,True
26678,9543,True
26678,11246,True
26678,31336,True
26682,15065,True
26682,22065,True
26682,40633,True
26683,13311,True
26683,39494,True
26683,41084,True
26684,20195,True
26684,20807,True
26684,28490,True
26684,36618,True
26684,40387,True
26685,4524,True
26685,15089,True
26685,42880,True
26686,12213,True
26686,13930,True
26687,5179,True
26687,9211,True
26687,10606,True
26688,11635,True
26688,19602,True
26688,41612,True
26690,18573,True
26692,3193,True
26693,10013,True
26693,20597,True
26693,35755,True
26695,33786,True
26696,2687,True
26696,35329,True
26696,42177,True
26699,150,True
26699,15352,True
26699,16858,True
26700,19142,True
26701,16331,True
26701,20354,True
26702,12503,True
26704,17368,True
26704,31560,True
26706,18886,True
26709,11723,True
26709,22163,True
26709,34360,True
26709,40355,True
26709,42394,True
26710,1,True
26710,9513,True
26710,18030,True
26711,36823,True
26712,39080,True
26712,42573,True
26713,1535,True
26713,30831,True
26713,36555,True
26714,3302,True
26714,3713,True
26714,14610,True
26715,5060,True
26715,8861,True
26715,39506,True
26715,43330,True
26717,3040,True
26719,6501,True
26719,29898,True
26719,34728,True
26720,4912,True
26720,24137,True
26720,31023,True
26722,4698,True
26722,12155,True
26722,24707,True
26722,26753,True
26722,33051,True
26724,11576,True
26725,14842,True
26725,27468,True
26726,3840,True
26726,17217,True
26726,38660,True
26727,29572,True
26728,7458,True
26728,18903,True
26728,36509,True
26728,37678,True
26731,8819,True
26731,40898,True
26732,11034,True
26732,20634,True
26733,8758,True
26734,22836,True
26735,368,True
26735,26696,True
26735,31857,True
26735,38854,True
26735,43237,True
26736,8449,True
26736,22419,True
26736,43148,True
26737,8636,True
26737,19762,True
26737,27385,True
26737,37167,True
26738,15229,True
26738,20683,True
26738,27534,True
26739,36856,True
26740,12176,True
26743,20257,True
26743,29141,True
26744,22419,True
26744,22447,True
26745,1536,True
26745,31511,True
26746,35437,True
26749,13089,True
26749,15996,True
26750,16167,True
26750,43085,True
26751,14614,True
26751,37333,True
26752,42563,True
26753,14492,True
26754,10690,True
26755,995,True
26755,30461,True
26757,32625,True
26760,4544,True
26760,16960,True
26761,42043,True
26762,36647,True
26763,3658,True
26763,33793,True
26763,43424,True
26765,19434,True
26766,1607,True
26766,24320,True
26767,39476,True
26768,155,True
26768,9745,True
26768,27410,True
26768,32271,True
26769,2829,True
26769,18792,True
26769,20142,True
26769,23076,True
26770,6302,True
26772,22828,True
26772,34375,True
26773,16868,True
26773,27562,True
26773,37305,True
26777,14042,True
26777,37215,True
26782,36830,True
26783,14585,True
26783,22695,True
26783,22942,True
26783,36880,True
26783,41689,True
26784,5425,True
26786,4235,True
26786,13878,True
26786,19736,True
26787,19266,True
26789,7036,True
26789,20830,True
26789,24894,True
26789,33975,True
26789,42450,True
26790,14536,True
26790,27134,True
26790,32762,True
26793,2547,True
26793,3234,True
26793,13789,True
26793,41943,True
26794,4776,True
26794,31383,True
26794,37370,True
26795,38416,True
26797,11010,True
26797,29700,True
26797,31674,True
26797,35112,True
26799,5132,True
26799,42749,True
26800,16505,True
26800,38035,True
26801,3792,True
26801,37454,True
26802,1695,True
26802,17356,True
26802,26111,True
26802,42544,True
26803,40412,True
26805,26617,True
26805,27026,True
26805,29191,True
26807,21769,True
26807,40024,True
26808,33060,True
26809,26701,True
26811,14187,True
26811,27776,True
26811,32221,True
26812,10302,True
26812,17269,True
26814,42757,True
26816,13205,True
26816,20309,True
26817,1418,True
26817,9390,True
26817,10286,True
26818,4010,True
26818,14367,True
26819,42268,True
26819,43176,True
26821,2787,True
26821,7761,True
26821,15274,True
26821,34539,True
26821,36998,True
26822,2757,True
26823,22857,True
26823,29388,True
26823,30083,True
26824,929,True
26824,1354,True
26824,13720,True
26824,26754,True
26825,28191,True
26826,3581,True
26826,8531,True
26826,24492,True
26826,32994,True
26827,2571,True
26827,4881,True
26827,7554,True
26827,20128,True
26827,20610,True
26827,38467,True
26828,25701,True
26828,31408,True
26829,40309,True
26829,42228,True
26830,5069,True
26830,14105,True
26830,24952,True
26830,25717,True
26831,12840,True
26831,37359,True
26832,17078,True
26832,22013,True
26833,9847,True
26833,10842,True
26833,26153,True
26833,31040,True
26837,217,True
26837,8749,True
26837,28518,True
26838,31486,True
26838,32123,True
26838,33586,True
26839,43001,True
26841,36321,True
26841,41723,True
26842,1446,True
26842,9008,True
26842,26272,True
26842,26803,True
26842,31642,True
26842,33467,True
26842,39406,True
26843,14416,True
26843,29109,True
26844,2157,True
26845,29423,True
26846,23902,True
26847,2001,True
26848,10068,True
26848,18597,True
26848,22937,True
26849,19702,True
26849,21147,True
26849,39139,True
26851,23558,True
26852,8407,True
26852,12650,True
26852,33473,True
26852,34224,True
26854,13394,True
26854,17119,True
26854,21867,True
26854,29348,True
26855,13913,True
26855,41530,True
26856,361,True
26856,13098,True
26856,17259,True
26858,13279,True
26858,38930,True
26859,19517,True
26859,34253,True
26861,6826,True
26861,20879,True
26861,26745,True
26864,11845,True
26864,16173,True
26864,24947,True
26865,25998,True
26866,17664,True
26866,29739,True
26867,6583,True
26867,31093,True
26867,38660,True
26868,12137,True
26868,16546,True
26869,2421,True
26869,11305,True
26870,4551,True
26870,20862,True
26873,5333,True
26873,6217,True
26873,22606,True
26873,27053,True
26873,34543,True
26874,16043,True
26874,25375,True
26875,32382,True
26876,23660,True
26876,39496,True
26876,43042,True
26877,18093,True
26879,23659,True
26880,20327,True
26880,42385,True
26883,14208,True
26883,15173,True
26884,8029,True
26884,19025,True
26884,35680,True
26884,42915,True
26885,4235,True
26885,37468,True
26886,1888,True
26886,5827,True
26886,16386,True
26886,32834,True
26887,34504,True
26888,11299,True
26889,9132,True
26889,28514,True
26890,23459,True
26890,28869,True
26892,21667,True
26892,21850,True
26892,22608,True
26893,3500,True
26893,30373,True
26893,40135,True
26893,42808,True
26894,3853,True
26895,9966,True
26895,38869,True
26896,6515,True
26896,26737,True
26896,31605,True
26896,34481,True
26898,12163,True
26898,27425,True
26898,29772,True
26899,1771,True
26899,5932,True
26899,6835,True
26899,8381,True
26899,11050,True
26899,18884,True
26899,21741,True
26899,36606,True
26901,18229,True
26901,25220,True
26902,18312,True
26902,35084,True
26902,35923,True
26902,40398,True
26904,21407,True
26905,12550,True
26905,28915,True
26905,41329,True
26907,1142,True
26907,10253,True
26907,21474,True
26909,6686,True
26910,9519,True
26910,13152,True
26910,18203,True
26910,30029,True
26910,37102,True
26911,2485,True
26911,19374,True
26912,23728,True
26914,6075,True
26914,9029,True
26914,16019,True
26914,27648,True
26915,6974,True
26915,16803,True
26915,27972,True
26916,41456,True
26916,42157,True
26917,23246,True
26917,36986,True
26918,3663,True
26918,9228,True
26918,10943,True
26918,17359,True
26918,38504,True
26920,22106,True
26921,39057,True
26922,9099,True
26922,13187,True
26922,30261,True
26922,37295,True
26923,13661,True
26923,19305,True
26923,23668,True
26923,32975,True
26924,1788,True
26924,19346,True
26924,27836,True
26924,41418,True
26925,2454,True
26925,13226,True
26925,40069,True
26925,42887,True
26926,13005,True
26926,27465,True
26928,20339,True
26930,6817,True
26930,28244,True
26930,30127,True
26931,37794,True
26932,11863,True
26932,19104,True
26932,20571,True
26932,35525,True
26934,16361,True
26934,22691,True
26934,33320,True
26934,35523,True
26934,37989,True
26935,15764,True
26935,29635,True
26936,15122,True
26936,18881,True
26936,37738,True
26937,9732,True
26937,40007,True
26938,34487,True
26940,4249,True
26940,28825,True
26940,35526,True
26940,42931,True
26941,13541,True
26941,20495,True
26941,42424,True
26942,4567,True
26942,20655,True
26943,3380,True
26943,29111,True
26943,33716,True
26944,39468,True
26944,41448,True
26945,8518,True
26945,11982,True
26945,27434,True
26946,14978,True
26947,24103,True
26948,13028,True
26949,13572,True
26949,30609,True
26949,31826,True
26949,34767,True
26950,5558,True
26950,29840,True
26951,9041,True
26951,41030,True
26952,12150,True
26952,27010,True
26952,36553,True
26952,40972,True
26953,14888,True
26953,31078,True
26954,9552,True
26954,29125,True
26954,38487,True
26956,1087,True
26956,15537,True
26958,642,True
26958,6530,True
26958,7608,True
26958,16474,True
26959,11228,True
26959,15533,True
26959,16169,True
26959,17002,True
26960,636,True
26960,2566,True
26960,29280,True
26961,1446,True
26961,8990,True
26962,11299,True
26962,13516,True
26962,17421,True
26963,6192,True
26963,14201,True
26963,16377,True
26964,974,True
26964,1304,True
26964,10381,True
26964,11575,True
26964,32041,True
26964,36178,True
26967,5517,True
26967,14506,True
26967,28040,True
26969,1137,True
26969,6160,True
26969,17414,True
26969,20073,True
26970,12555,True
26970,23337,True
26970,30941,True
26974,9802,True
26974,42150,True
26975,572,True
26975,10868,True
26975,19449,True
26976,5244,True
26976,14026,True
26976,30870,True
26976,33054,True
26976,41623,True
26977,27431,True
26978,39592,True
26979,2429,True
26980,24163,True
26981,37776,True
26982,11314,True
26982,17417,True
26982,26668,True
26983,23092,True
26984,14317,True
26984,21160,True
26984,36504,True
26984,38629,True
26985,41374,True
26986,4852,True
26986,5229,True
26986,10102,True
26986,18618,True
26986,23289,True
26986,25506,True
26986,30834,True
26986,32099,True
26987,9084,True
26987,10716,True
26987,33751,True
26987,37030,True
26987,37101,True
26988,3718,True
26988,21861,True
26988,27832,True
26988,28824,True
26988,31469,True
26988,34138,True
26988,37298,True
26989,2432,True
26989,31349,True
26990,17996,True
26990,26050,True
26990,34611,True
26990,41449,True
26993,24267,True
26994,1830,True
26994,7781,True
26994,28378,True
26994,34474,True
26994,36479,True
26994,39368,True
26995,19769,True
26995,41711,True
26996,24771,True
26996,28826,True
26998,799,True
26998,7194,True
26998,39968,True
26999,170,True
26999,19968,True
26999,36937,True
27001,6869,True
27001,13391,True
27002,292,True
27003,18657,True
27004,12895,True
27006,8439,True
27006,32991,True
27007,22574,True
27007,31395,True
27007,32787,True
27008,28810,True
27008,35818,True
27008,42176,True
27009,4773,True
27009,26697,True
27010,6953,True
27010,15457,True
27010,15946,True
27011,15135,True
27011,29034,True
27011,36340,True
27012,27530,True
27013,8828,True
27014,9507,True
27015,5326,True
27015,13279,True
27015,14771,True
27015,25389,True
27015,27363,True
27015,34250,True
27018,9406,True
27019,9831,True
27019,17889,True
27019,26808,True
27019,32165,True
27020,35891,True
27022,12020,True
27023,2719,True
27023,4466,True
27023,34250,True
27023,38109,True
27023,41593,True
27024,15069,True
27024,15786,True
27024,23952,True
27025,12061,True
27026,3654,True
27027,812,True
27027,22346,True
27027,41454,True
27028,1766,True
27028,11860,True
27028,25387,True
27028,39532,True
27030,5694,True
27030,12961,True
27030,13040,True
27030,17206,True
27030,37087,True
27030,39901,True
27031,32787,True
27032,311,True
27032,32768,True
27032,38210,True
27034,3161,True
27034,20344,True
27034,30123,True
27035,11565,True
27035,25430,True
27036,18838,True
27036,23162,True
27038,1240,True
27038,27988,True
27042,6052,True
27043,13205,True
27045,111,True
27046,30051,True
27047,7996,True
27047,8275,True
27047,15313,True
27047,16469,True
27047,31312,True
27047,35803,True
27048,27802,True
27048,36454,True
27049,17269,True
27049,30779,True
27050,25922,True
27050,29042,True
27050,31016,True
27051,983,True
27051,1272,True
27051,6337,True
27052,4847,True
27052,37694,True
27053,975,True
27053,8852,True
27054,13801,True
27054,23086,True
27055,19647,True
27055,31726,True
27055,32855,True
27058,10695,True
27058,23713,True
27058,26970,True
27058,29529,True
27059,31093,True
27059,32564,True
27060,6193,True
27061,14237,True
27063,883,True
27063,11841,True
27064,5914,True
27066,41807,True
27068,26821,True
27068,38755,True
27069,17580,True
27069,43187,True
27070,19822,True
27070,27699,True
27071,13622,True
27071,16372,True
27071,27503,True
27072,3222,True
27072,3466,True
27072,12366,True
27072,19269,True
27073,15557,True
27074,5474,True
27074,17503,True
27074,28523,True
27074,28719,True
27075,547,True
27075,14455,True
27075,43035,True
27076,9832,True
27076,16354,True
27076,20970,True
27076,31959,True
27076,41650,True
27077,8020,True
27077,28415,True
27078,8595,True
27078,28928,True
27078,36751,True
27078,42929,True
27081,26809,True
27081,26985,True
27083,25676,True
27083,29319,True
27084,4796,True
27084,32994,True
27085,1601,True
27085,32210,True
27085,40545,True
27086,25482,True
27086,33650,True
27086,36874,True
27087,4264,True
27087,18866,True
27087,39058,True
27087,42172,True
27089,37566,True
27089,43116,True
27090,8387,True
27090,11220,True
27090,21321,True
27090,30472,True
27091,18285,True
27091,19246,True
27092,24373,True
27093,3470,True
27093,5031,True
27093,29207,True
27094,14205,True
27096,698,True
27096,29276,True
27096,37414,True
27097,6751,True
27097,38675,True
27100,7159,True
27103,19683,True
27103,34897,True
27104,23244,True
27106,6200,True
27108,6826,True
27108,15402,True
27108,18654,True
27108,42087,True
27109,1100,True
27109,12593,True
27109,25441,True
27109,39292,True
27110,828,True
27110,16417,True
27110,17756,True
27110,23813,True
27110,33042,True
27111,24684,True
27111,34720,True
27111,35854,True
27112,21610,True
27114,17649,True
27114,32850,True
27115,13034,True
27115,26345,True
27116,16646,True
27116,16769,True
27117,1270,True
27117,32630,True
27118,12571,True
27118,24409,True
27119,24402,True
27119,33388,True
27120,12218,True
27120,29706,True
27120,41486,True
27121,5127,True
27121,33802,True
27122,8713,True
27122,15149,True
27123,4064,True
27123,9417,True
27123,31681,True
27125,17965,True
27125,30900,True
27125,35518,True
27125,41085,True
27126,1658,True
27126,2082,True
27126,17166,True
27127,2448,True
27127,16257,True
27127,20545,True
27127,41783,True
27128,20344,True
27129,14238,True
27129,18400,True
27129,19118,True
27129,29100,True
27130,36998,True
27130,42670,True
27131,9736,True
27131,15111,True
27132,9181,True
27132,41418,True
27132,43091,True
27133,10547,True
27133,11400,True
27133,14976,True
27133,20092,True
27133,32395,True
27134,12246,True
27134,22233,True
27136,5041,True
27136,34495,True
27136,39228,True
27141,6285,True
27144,537,True
27144,12025,True
27144,41070,True
27145,6273,True
27145,17929,True
27145,23627,True
27145,35553,True
27145,40951,True
27145,41456,True
27146,18653,True
27146,25997,True
27147,10864,True
27147,24717,True
27147,34630,True
27147,42334,True
27151,32313,True
27151,39427,True
27154,13401,True
27154,27611,True
27154,31697,True
27157,41400,True
27158,1529,True
27158,16970,True
27159,3138,True
27159,24265,True
27159,26870,True
27159,28033,True
27160,6505,True
27160,7904,True
